,player,all_nba,all_star,draft_yr,pk,team,college,yrs,games,minutes_played,pts,trb,ast,fg_percentage,tp_percentage,ft_percentage,minutes_per_game,points_per_game,trb_per_game,assists_per_game,win_share,ws_per_game,bpm,vorp,attend_college
2389,Kenny Payne,0,0,1989,19,PHI,University of Louisville,4,144,1167,508,170,61,0.41,0.293,0.8590000000000001,8.1,3.5,1.2,0.4,-0.1,-0.005,-6.6,-1.3,1
2390,Reggie Cross,0,0,1989,44,PHI,University of Hawaii,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2391,Toney Mack,0,0,1989,54,PHI,University of Georgia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2392,Brian Oliver,0,0,1990,32,PHI,Georgia Institute of Technology,4,118,1182,389,123,114,0.38799999999999996,0.22699999999999998,0.705,10.0,3.3,1.0,1.0,-0.5,-0.02,-6.4,-1.3,1
2393,Derek Strong,0,0,1990,47,PHI,Xavier University,10,456,8548,3088,2213,291,0.43,0.18,0.7859999999999999,18.7,6.8,4.9,0.6,18.5,0.10400000000000001,-3.0,-2.3,1
2394,Greg Foster,0,0,1990,35,WAS,University of Texas at El Paso,13,656,7974,2538,1691,351,0.44,0.225,0.748,12.2,3.9,2.6,0.5,5.6,0.033,-5.2,-6.3,1
2395,A.J. English,0,0,1990,37,WAS,Virginia Union University,2,151,3108,1502,315,320,0.435,0.138,0.778,20.6,9.9,2.1,2.1,1.1,0.017,-5.1,-2.4,1
2396,LaBradford Smith,0,0,1991,19,WAS,University of Louisville,3,183,3131,1218,271,394,0.43200000000000005,0.298,0.813,17.1,6.7,1.5,2.2,1.5,0.024,-4.1,-1.6,1
2397,Tom Gugliotta,0,0,1992,6,WAS,North Carolina State University,13,763,23556,9895,5589,2140,0.451,0.284,0.757,30.9,13.0,7.3,2.8,40.2,0.08199999999999999,1.1,18.7,1
2398,Brent Price,0,0,1992,32,WAS,University of Oklahoma,9,418,7007,2481,684,1236,0.426,0.387,0.8240000000000001,16.8,5.9,1.6,3.0,12.0,0.08199999999999999,-1.1,1.6,1
2399,Calbert Cheaney,0,0,1993,6,WAS,Indiana University,13,825,22007,7826,2610,1398,0.466,0.298,0.691,26.7,9.5,3.2,1.7,23.1,0.05,-2.1,-0.7,1
2400,Gheorghe Muresan,0,0,1993,30,WAS,0,6,307,6729,3020,1957,150,0.573,0.0,0.644,21.9,9.8,6.4,0.5,19.0,0.136,-0.5,2.5,0
2401,Conrad McRae,0,0,1993,38,WAS,Syracuse University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2402,Juwan Howard,1,1,1994,5,WAS,University of Michigan,19,1208,36654,16159,7428,2663,0.469,0.12,0.764,30.3,13.4,6.1,2.2,59.4,0.078,-0.9,10.1,1
2403,Jim McIlvaine,0,0,1994,32,WAS,Marquette University,7,401,5927,1072,1243,105,0.446,0.1,0.551,14.8,2.7,3.1,0.3,9.4,0.076,-0.1,2.8,1
2404,Rasheed Wallace,0,0,1995,4,WAS,University of North Carolina,16,1109,36243,16006,7404,1994,0.467,0.336,0.721,32.7,14.4,6.7,1.8,105.1,0.139,2.1,37.5,1
2405,Terrence Rencher,0,0,1995,32,WAS,University of Texas at Austin,1,36,405,106,44,54,0.33,0.31,0.674,11.3,2.9,1.2,1.5,-0.2,-0.021,-5.5,-0.4,1
2406,Evan Eschmeyer,0,0,1999,34,NJN,Northwestern University,4,153,2138,421,601,76,0.46299999999999997,0.0,0.621,14.0,2.8,3.9,0.5,4.0,0.09,-1.1,0.5,1
2407,Sebastian Telfair,0,0,2004,13,POR,0,10,564,12149,4183,898,1960,0.39,0.319,0.777,21.5,7.4,1.6,3.5,5.0,0.02,-3.9,-5.8,0
2408,Sergei Monia,0,0,2004,23,POR,0,1,26,343,77,52,19,0.33299999999999996,0.265,0.7140000000000001,13.2,3.0,2.0,0.7,-0.2,-0.025,-5.1,-0.3,0
2409,Ha Seung-Jin,0,0,2004,46,POR,0,2,46,316,70,67,3,0.519,0.0,0.5,6.9,1.5,1.5,0.1,-0.2,-0.028999999999999998,-8.3,-0.5,0
2410,Martell Webster,0,0,2005,6,POR,0,10,580,13914,5056,1811,588,0.418,0.382,0.7909999999999999,24.0,8.7,3.1,1.0,24.7,0.085,-0.7,4.6,0
2411,Linas Kleiza,0,0,2005,27,POR,University of Missouri,7,409,8185,3561,1470,321,0.435,0.335,0.763,20.0,8.7,3.6,0.8,13.6,0.08,-2.4,-0.9,1
2412,Ricky Sanchez,0,0,2005,35,POR,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2413,Kirk Hinrich,0,0,2003,7,CHI,University of Kansas,13,879,27015,9594,2576,4245,0.41100000000000003,0.375,0.8,30.7,10.9,2.9,4.8,52.5,0.09300000000000001,0.2,14.7,1
2414,Mario Austin,0,0,2003,36,CHI,Mississippi State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2415,Matt Bonner,0,0,2003,45,CHI,University of Florida,12,792,13356,4632,2371,552,0.46399999999999997,0.414,0.78,16.9,5.8,3.0,0.7,38.5,0.138,1.0,10.1,1
2416,Tommy Smith,0,0,2003,53,CHI,Arizona State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2417,Ben Gordon,0,0,2004,3,CHI,University of Connecticut,11,744,20366,11084,1851,1868,0.43200000000000005,0.401,0.857,27.4,14.9,2.5,2.5,33.3,0.078,-1.1,4.7,1
2418,Jackson Vroman,0,0,2004,31,CHI,Iowa State University,2,87,1111,285,261,51,0.408,0.0,0.58,12.8,3.3,3.0,0.6,0.0,0.001,-3.9,-0.5,1
2419,Chris Duhon,0,0,2004,38,CHI,Duke University,9,606,15526,3946,1364,2690,0.39299999999999996,0.363,0.784,25.6,6.5,2.3,4.4,25.0,0.077,-1.5,2.0,1
2420,LaMarcus Aldridge,4,5,2006,2,CHI,University of Texas at Austin,10,722,25233,13893,6066,1371,0.48700000000000004,0.257,0.802,34.9,19.2,8.4,1.9,79.5,0.151,1.2,20.7,1
2421,Rodney Carney,0,0,2006,16,CHI,University of Memphis,5,299,4600,1778,588,132,0.42200000000000004,0.33799999999999997,0.7040000000000001,15.4,5.9,2.0,0.4,6.2,0.064,-2.7,-0.8,1
2422,Joakim Noah,1,2,2007,9,CHI,University of Florida,9,572,16848,5325,5387,1704,0.49,0.0,0.711,29.5,9.3,9.4,3.0,57.3,0.163,4.3,26.7,1
2423,Aaron Gray,0,0,2007,49,CHI,University of Pittsburgh,7,318,3851,1066,1190,207,0.509,0.0,0.562,12.1,3.4,3.7,0.7,6.2,0.077,-1.8,0.2,1
2424,JamesOn Curry,0,0,2007,51,CHI,Oklahoma State University,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2425,Derrick Rose,1,3,2008,1,CHI,University of Memphis,7,406,14210,8001,1489,2516,0.44799999999999995,0.302,0.813,35.0,19.7,3.7,6.2,31.4,0.106,1.0,10.6,1
2426,Sonny Weems,0,0,2008,39,CHI,University of Arkansas,4,183,3335,1189,402,257,0.465,0.28300000000000003,0.7020000000000001,18.2,6.5,2.2,1.4,0.0,0.001,-4.2,-1.9,1
2427,Dwight Howard,8,8,2004,1,ORL,0,12,880,31092,15650,11149,1322,0.5820000000000001,0.09300000000000001,0.568,35.3,17.8,12.7,1.5,113.2,0.175,2.7,36.5,0
2428,Anderson Varejao,0,0,2004,30,ORL,0,12,613,14959,4543,4484,724,0.511,0.024,0.63,24.4,7.4,7.3,1.2,46.2,0.14800000000000002,1.5,13.3,0
2429,Antonio Burks,0,0,2004,36,ORL,University of Memphis,2,81,789,186,49,104,0.387,0.235,0.5710000000000001,9.7,2.3,0.6,1.3,0.1,0.004,-6.6,-0.9,1
2430,Tate Armstrong,0,0,1977,13,CHI,Duke University,2,92,975,350,88,105,0.45399999999999996,0.0,0.8,10.6,3.8,1.0,1.1,0.3,0.017,-5.3,-0.8,1
2431,Mike Glenn,0,0,1977,23,CHI,Southern Illinois University,10,593,9617,4496,710,952,0.542,0.28600000000000003,0.855,16.2,7.6,1.2,1.6,25.3,0.126,-1.5,1.2,1
2432,Steve Sheppard,0,0,1977,30,CHI,University of Maryland,2,106,977,367,178,62,0.45899999999999996,0.0,0.633,9.2,3.5,1.7,0.6,0.9,0.045,-3.9,-0.5,1
2433,Mark Landsberger,0,0,1977,35,CHI,Arizona State University,7,437,7306,2468,2681,236,0.48100000000000004,0.0,0.522,16.7,5.6,6.1,0.5,12.2,0.08,-3.7,-3.1,1
2434,Mike McConalthy,0,0,1977,79,CHI,Louisiana Tech University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2435,Nate Davis,0,0,1977,101,CHI,University of South Carolina,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2436,Jay Chessman,0,0,1977,123,CHI,Brigham Young University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2437,Mike Smith,0,0,1977,143,CHI,University of Evansville,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2438,Rich Rhodes,0,0,1977,162,CHI,Eastern Illinois University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2439,Samaki Walker,0,0,1996,9,DAL,University of Louisville,10,445,7612,2376,2089,252,0.462,0.111,0.63,17.1,5.3,4.7,0.6,14.2,0.08900000000000001,-3.0,-1.8,1
2440,Shawn Harvey,0,0,1996,34,DAL,West Virginia State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2441,Darnell Robinson,0,0,1996,58,DAL,University of Arkansas,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2442,Kevin Garnett,9,15,1995,5,MIN,0,21,1462,50418,26071,14662,5445,0.49700000000000005,0.275,0.789,34.5,17.8,10.0,3.7,191.4,0.182,5.4,94.0,0
2443,Mark Davis,0,0,1995,48,MIN,Texas Tech University,5,230,3681,1261,697,294,0.442,0.24600000000000002,0.655,16.0,5.5,3.0,1.3,2.3,0.03,-1.7,0.3,1
2444,Jerome Allen,0,0,1995,49,MIN,University of Pennsylvania,2,117,1305,336,123,201,0.35,0.317,0.63,11.2,2.9,1.1,1.7,0.2,0.006,-4.2,-0.7,1
2445,Ray Allen,2,10,1996,5,MIN,University of Connecticut,18,1300,46344,24505,5272,4361,0.452,0.4,0.894,35.6,18.9,4.1,3.4,145.1,0.15,3.0,58.1,1
2446,Paul Grant,0,0,1997,20,MIN,University of Wisconsin,2,16,111,29,18,3,0.44799999999999995,0.0,0.375,6.9,1.8,1.1,0.2,-0.1,-0.043,-7.8,-0.2,1
2447,Gordon Malone,0,0,1997,43,MIN,West Virginia University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2448,Rasho Nesterovic,0,0,1998,17,MIN,0,12,811,17983,5519,4143,836,0.502,0.077,0.585,22.2,6.8,5.1,1.0,39.9,0.107,0.4,11.0,0
2449,Andrae Patterson,0,0,1998,46,MIN,Indiana University,2,40,304,120,67,16,0.455,0.0,0.778,7.6,3.0,1.7,0.4,0.7,0.114,-0.5,0.1,1
2450,Wally Szczerbiak,0,0,1999,6,MIN,Miami University,10,651,20052,9195,2602,1532,0.485,0.406,0.86,30.8,14.1,4.0,2.4,53.3,0.127,0.5,12.8,1
2451,William Avery,0,0,1999,14,MIN,Duke University,3,142,1205,379,93,199,0.33,0.255,0.7140000000000001,8.5,2.7,0.7,1.4,-0.9,-0.034,-7.2,-1.6,1
2452,Louis Bullock,0,0,1999,42,MIN,University of Michigan,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2453,Igor Rakocevic,0,0,2000,51,MIN,0,1,42,244,78,17,33,0.379,0.41700000000000004,0.8059999999999999,5.8,1.9,0.4,0.8,0.1,0.022000000000000002,-7.1,-0.3,0
2454,Loren Woods,0,0,2001,45,MIN,University of Arizona,6,215,2428,555,682,74,0.419,0.14300000000000002,0.642,11.3,2.6,3.2,0.3,3.1,0.062,-2.9,-0.6,1
2455,Marcus Taylor,0,0,2002,51,MIN,Michigan State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2456,Ndudi Ebi,0,0,2003,26,MIN,0,2,19,86,40,19,4,0.486,0.0,0.462,4.5,2.1,1.0,0.2,0.1,0.051,-5.4,-0.1,0
2457,Rick Rickert,0,0,2003,55,MIN,University of Minnesota,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2458,Blake Stepp,0,0,2004,58,MIN,Gonzaga University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2459,Rashad McCants,0,0,2005,14,MIN,University of North Carolina,4,249,5037,2479,506,331,0.431,0.368,0.741,20.2,10.0,2.0,1.3,3.6,0.035,-2.5,-0.6,1
2460,Bracey Wright,0,0,2005,47,MIN,Indiana University,2,26,325,129,39,20,0.405,0.324,0.794,12.5,5.0,1.5,0.8,0.5,0.068,-3.7,-0.1,1
2461,Brandon Roy,2,3,2006,6,MIN,University of Washington,6,326,11561,6136,1388,1517,0.45899999999999996,0.348,0.8,35.5,18.8,4.3,4.7,37.4,0.155,3.2,15.2,1
2462,Bobby Jones,1,5,2006,37,MIN,University of Washington,2,91,867,288,149,44,0.442,0.306,0.685,9.5,3.2,1.6,0.5,1.1,0.06,-3.5,-0.3,1
2463,Craig Smith,0,0,2006,36,MIN,Boston College,6,403,6826,3080,1567,322,0.5529999999999999,0.037000000000000005,0.6609999999999999,16.9,7.6,3.9,0.8,16.0,0.113,-1.5,0.9,1
2464,Loukas Mavrokefalidis,0,0,2006,57,MIN,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2465,Corey Brewer,0,0,2007,7,MIN,University of Florida,9,629,15757,6190,1883,1047,0.424,0.287,0.7120000000000001,25.1,9.8,3.0,1.7,18.0,0.055,-0.9,4.4,1
2466,Chris Richard,0,0,2007,41,MIN,University of Florida,2,70,780,135,194,25,0.483,0.0,0.605,11.1,1.9,2.8,0.4,0.7,0.045,-3.5,-0.3,1
2467,O.J. Mayo,0,0,2008,3,MIN,University of Southern California,8,547,16919,7574,1706,1607,0.429,0.373,0.82,30.9,13.8,3.1,2.9,21.8,0.062,-0.8,5.1,1
2468,Nikola Pekovic,0,0,2008,31,MIN,0,6,271,6744,3405,1807,199,0.518,0.0,0.76,24.9,12.6,6.7,0.7,18.8,0.134,-0.8,2.0,0
2469,Mario Chalmers,0,0,2008,34,MIN,University of Kansas,8,580,15824,5236,1428,2215,0.42100000000000004,0.358,0.7859999999999999,27.3,9.0,2.5,3.8,31.7,0.096,0.5,10.1,1
2470,DeShawn Stevenson,0,0,2000,23,UTA,0,13,824,18396,5930,1832,1355,0.406,0.34,0.698,22.3,7.2,2.2,1.6,12.1,0.032,-3.0,-4.6,0
2471,Kaniel Dickens,0,0,2000,50,UTA,University of Idaho,3,19,85,22,12,2,0.4,0.33299999999999996,0.75,4.5,1.2,0.6,0.1,0.1,0.055,-5.0,-0.1,1
2472,Raul Lopez,0,0,2001,24,UTA,0,2,113,2135,733,194,428,0.429,0.34600000000000003,0.853,18.9,6.5,1.7,3.8,2.1,0.047,-3.5,-0.8,0
2473,Jarron Collins,0,0,2001,52,UTA,Stanford University,10,542,8542,2095,1579,419,0.455,0.0,0.6990000000000001,15.8,3.9,2.9,0.8,15.7,0.08800000000000001,-1.8,0.5,1
2474,Ryan Humphrey,0,0,2002,19,UTA,University of Notre Dame,3,85,772,197,189,18,0.344,0.0,0.539,9.1,2.3,2.2,0.2,-0.4,-0.027000000000000003,-7.6,-1.1,1
2475,Jamal Sampson,0,0,2002,46,UTA,University of California,5,72,631,142,242,26,0.491,0.0,0.537,8.8,2.0,3.4,0.4,1.4,0.106,-2.1,0.0,1
2476,Sasha Pavlovic,0,0,2003,19,UTA,0,10,567,8888,2787,1000,517,0.40399999999999997,0.34600000000000003,0.6729999999999999,15.7,4.9,1.8,0.9,7.0,0.038,-3.4,-3.2,0
2477,Mo Williams,0,0,2003,47,UTA,University of Alabama,13,818,23872,10759,2264,3990,0.434,0.37799999999999995,0.871,29.2,13.2,2.8,4.9,40.0,0.08,-0.5,8.9,1
2478,Kris Humphries,0,0,2004,14,UTA,University of Minnesota,12,744,13543,5093,4108,527,0.466,0.26899999999999996,0.696,18.2,6.8,5.5,0.7,28.6,0.10099999999999999,-1.9,0.2,1
2479,Kirk Snyder,0,0,2004,16,UTA,"University of Nevada, Reno",4,211,3540,1333,491,241,0.43799999999999994,0.327,0.6990000000000001,16.8,6.3,2.3,1.1,4.5,0.061,-2.0,0.0,1
2480,Pavel Podkolzin,0,0,2004,21,UTA,0,2,6,28,4,9,0,0.0,0.0,0.5,4.7,0.7,1.5,0.0,-0.1,-0.163,-18.8,-0.1,0
2481,Deron Williams,2,3,2005,3,UTA,University of Illinois at Urbana-Champaign,11,781,27208,13103,2472,6459,0.445,0.35700000000000004,0.8220000000000001,34.8,16.8,3.2,8.3,74.9,0.132,1.5,23.9,1
2482,C.J. Miles,0,0,2005,34,UTA,0,11,639,13152,6191,1523,763,0.41600000000000004,0.35200000000000004,0.799,20.6,9.7,2.4,1.2,22.4,0.08199999999999999,-1.0,3.4,0
2483,Robert Whaley,0,0,2005,51,UTA,Walsh University,1,23,212,49,43,17,0.40399999999999997,0.0,0.5,9.2,2.1,1.9,0.7,0.0,0.004,-3.5,-0.1,1
2484,Dee Brown,0,0,2006,46,UTA,University of Illinois at Urbana-Champaign,2,68,711,140,69,119,0.34,0.25,0.643,10.5,2.1,1.0,1.8,0.1,0.008,-4.1,-0.4,1
2485,Ronnie Brewer,0,0,2006,14,UTA,University of Arkansas,8,502,11539,3940,1427,828,0.49,0.254,0.675,23.0,7.8,2.8,1.6,30.4,0.127,1.7,10.7,1
2486,Paul Millsap,0,0,2006,47,UTA,Louisiana Tech University,10,768,22340,10644,5721,1670,0.499,0.33399999999999996,0.732,29.1,13.9,7.4,2.2,73.1,0.157,3.5,30.8,1
2487,Morris Almond,0,0,2007,25,UTA,Rice University,3,38,361,119,46,12,0.381,0.292,0.743,9.5,3.1,1.2,0.3,0.0,0.005,-6.4,-0.4,1
2488,Herbert Hill,0,0,2007,55,UTA,Providence College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2489,Kosta Koufos,0,0,2008,23,UTA,Ohio State University,8,502,7959,2810,2400,189,0.529,0.0,0.604,15.9,5.6,4.8,0.4,21.1,0.127,-0.8,2.4,1
2490,Ante Tomic,0,0,2008,44,UTA,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2491,Tadija Dragicevic,0,0,2008,53,UTA,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2492,Eric Maynor,0,0,2009,20,UTA,Virginia Commonwealth University,5,267,3896,1141,348,760,0.392,0.35,0.721,14.6,4.3,1.3,2.8,3.3,0.040999999999999995,-4.7,-2.7,1
2493,Goran Suton,0,0,2009,50,UTA,Michigan State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2494,Gordon Hayward,0,0,2010,9,UTA,Butler University,6,443,13648,6476,1755,1510,0.43799999999999994,0.36,0.815,30.8,14.6,4.0,3.4,32.6,0.115,1.6,12.4,1
2495,Jeremy Evans,0,0,2010,55,UTA,Western Kentucky University,6,249,2621,877,640,107,0.568,0.231,0.687,10.5,3.5,2.6,0.4,8.2,0.15,1.1,2.0,1
2496,Enes Kanter,0,0,2011,3,UTA,0,5,373,7946,3998,2515,202,0.526,0.391,0.763,21.3,10.7,6.7,0.5,20.7,0.125,-2.8,-1.6,0
2497,Alec Burks,0,0,2011,12,UTA,University of Colorado,5,259,5965,2751,757,504,0.43200000000000005,0.365,0.7509999999999999,23.0,10.6,2.9,1.9,8.9,0.071,-1.9,0.2,1
2498,Kevin Murphy,0,0,2012,47,UTA,Tennessee Technological University,1,17,52,15,4,2,0.25,0.2,0.0,3.1,0.9,0.2,0.1,-0.3,-0.272,-17.6,-0.2,1
2499,Greg Oden,0,0,2007,1,POR,Ohio State University,3,105,2028,840,656,51,0.574,0.0,0.6579999999999999,19.3,8.0,6.2,0.5,7.3,0.174,1.1,1.6,1
2500,Josh McRoberts,0,0,2007,37,POR,Duke University,9,409,7884,2226,1612,851,0.47,0.336,0.706,19.3,5.4,3.9,2.1,18.2,0.111,1.1,6.2,1
2501,Derrick Byars,0,0,2007,42,POR,Vanderbilt University,1,2,37,10,11,1,0.273,0.0,1.0,18.5,5.0,5.5,0.5,0.1,0.147,0.6,0.0,1
2502,Taurean Green,0,0,2007,52,POR,University of Florida,1,17,74,27,10,11,0.28,0.182,0.917,4.4,1.6,0.6,0.6,-0.1,-0.066,-8.2,-0.1,1
2503,Demetris Nichols,0,0,2007,53,POR,Syracuse University,2,18,58,22,7,2,0.281,0.2,0.5,3.2,1.2,0.4,0.1,-0.2,-0.203,-15.3,-0.2,1
2504,Brandon Rush,0,0,2008,13,POR,University of Kansas,8,434,9534,3053,1314,423,0.43,0.40299999999999997,0.705,22.0,7.0,3.0,1.0,10.8,0.054000000000000006,-1.7,0.7,1
2505,Joey Dorsey,0,0,2008,33,POR,University of Memphis,4,130,1488,344,513,55,0.534,0.0,0.375,11.4,2.6,3.9,0.4,2.9,0.092,-1.3,0.3,1
2506,Omer Asik,0,0,2008,36,POR,0,6,422,8552,2372,3152,262,0.531,0.0,0.552,20.3,5.6,7.5,0.6,19.9,0.11199999999999999,-1.3,1.5,0
2507,Mike Taylor,0,0,2008,55,POR,Iowa State University,1,51,771,289,87,106,0.41200000000000003,0.325,0.691,15.1,5.7,1.7,2.1,-0.4,-0.027999999999999997,-5.5,-0.7,1
2508,Victor Claver,0,0,2009,22,POR,0,3,80,1072,258,178,56,0.39799999999999996,0.293,0.585,13.4,3.2,2.2,0.7,0.2,0.011000000000000001,-3.3,-0.4,0
2509,Dante Cunningham,0,0,2009,33,POR,Villanova University,7,512,10736,3087,1913,371,0.469,0.26899999999999996,0.653,21.0,6.0,3.7,0.7,17.6,0.079,-1.1,2.4,1
2510,Jon Brockman,0,0,2009,38,POR,University of Washington,3,150,1570,320,472,49,0.488,0.0,0.618,10.5,2.1,3.1,0.3,3.7,0.113,-2.1,0.0,1
2511,Patrick Mills,0,0,2009,55,POR,Saint Mary's College of California,7,361,5728,2705,533,677,0.436,0.389,0.836,15.9,7.5,1.5,1.9,14.9,0.125,0.8,4.0,1
2512,Elliot Williams,0,0,2010,22,POR,University of Memphis,4,109,1470,537,161,94,0.42100000000000004,0.31,0.669,13.5,4.9,1.5,0.9,0.7,0.024,-5.3,-1.2,1
2513,Armon Johnson,0,0,2010,34,POR,"University of Nevada, Reno",2,47,401,157,49,56,0.45799999999999996,0.4,0.679,8.5,3.3,1.0,1.2,-0.1,-0.015,-6.2,-0.4,1
2514,Nikoloz Tskitishvili,0,0,2002,5,DEN,0,4,172,1946,507,307,114,0.304,0.235,0.73,11.3,2.9,1.8,0.7,-1.6,-0.039,-6.3,-2.1,0
2515,Frank Williams,0,0,2002,25,DEN,University of Illinois at Urbana-Champaign,3,86,952,253,77,166,0.35200000000000004,0.3,0.833,11.1,2.9,0.9,1.9,0.1,0.003,-5.0,-0.7,1
2516,Vincent Yarbrough,0,0,2002,32,DEN,University of Tennessee,1,59,1381,406,162,130,0.39299999999999996,0.26899999999999996,0.79,23.4,6.9,2.7,2.2,1.0,0.035,-2.4,-0.1,1
2517,Carmelo Anthony,6,9,2003,3,DEN,Syracuse University,13,902,32796,22497,5993,2844,0.45299999999999996,0.344,0.812,36.4,24.9,6.6,3.2,92.3,0.135,1.5,28.6,1
2518,Sani Becirovic,0,0,2003,46,DEN,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2519,Jameer Nelson,0,0,2004,20,DEN,Saint Joseph's University,12,753,21481,9006,2299,3944,0.43700000000000006,0.368,0.8140000000000001,28.5,12.0,3.1,5.2,44.9,0.1,0.4,13.2,1
2520,Julius Hodge,0,0,2005,20,DEN,North Carolina State University,2,23,98,28,15,18,0.44,0.0,0.5,4.3,1.2,0.7,0.8,0.0,0.003,-4.5,-0.1,1
2521,Jarrett Jack,0,0,2005,22,DEN,Georgia Institute of Technology,11,803,22559,8877,2296,3599,0.44,0.34600000000000003,0.856,28.1,11.1,2.9,4.5,35.6,0.076,-1.0,5.7,1
2522,Axel Hervelle,0,0,2005,52,DEN,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2523,Leon Powe,0,0,2006,49,DEN,University of California,5,239,3320,1484,911,78,0.515,0.0,0.682,13.9,6.2,3.8,0.3,12.0,0.174,-2.3,-0.2,1
2524,Brook Lopez,0,0,2008,10,NJN,Stanford University,8,487,15896,8905,3602,691,0.511,0.09699999999999999,0.7909999999999999,32.6,18.3,7.4,1.4,44.7,0.135,0.8,11.2,1
2525,Ryan Anderson,0,0,2008,21,NJN,University of California,8,484,12592,6337,2691,437,0.423,0.377,0.861,26.0,13.1,5.6,0.9,37.0,0.141,1.1,9.8,1
2526,Chris Douglas-Roberts,0,0,2008,40,NJN,University of Memphis,6,222,4381,1571,472,254,0.439,0.32899999999999996,0.831,19.7,7.1,2.1,1.1,5.4,0.059000000000000004,-2.9,-1.0,1
2527,Terrence Williams,0,0,2009,11,NJN,University of Louisville,4,153,2922,1085,545,364,0.41200000000000003,0.317,0.659,19.1,7.1,3.6,2.4,-0.2,-0.004,-3.8,-1.4,1
2528,Markieff Morris,0,0,2011,13,PHO,University of Kansas,5,372,9427,4275,2018,633,0.445,0.32299999999999995,0.759,25.3,11.5,5.4,1.7,14.7,0.075,-0.6,3.4,1
2529,Kendall Marshall,0,0,2012,13,PHO,University of North Carolina,4,160,3083,802,253,779,0.39899999999999997,0.37,0.611,19.3,5.0,1.6,4.9,1.0,0.015,-5.6,-2.8,1
2530,David Harrison,0,0,2004,29,IND,University of Colorado,4,189,2686,949,549,47,0.53,0.0,0.525,14.2,5.0,2.9,0.2,3.2,0.057,-3.4,-1.0,1
2531,Rashad Wright,0,0,2004,59,IND,University of Georgia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2532,Danny Granger,0,0,2005,17,IND,University of New Mexico,10,586,18487,9855,2888,1097,0.434,0.38,0.848,31.5,16.8,4.9,1.9,48.5,0.126,1.5,16.1,1
2533,Erazem Lorbek,0,0,2005,46,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
